customer_id,snapshot_month,age,income,months_on_book,utilisation_ratio,missed_payments_6m,payment_ratio,max_dpd_12m,cibil_score,num_enquiries_6m,num_active_trades,bad_flag
OOT010521,01-09-2022,29,57000,25,0.481,1,0.7985,0,652,2,12,0
OOT010522,01-09-2022,43,33000,59,0.3835,0,1.1773,90,698,0,8,0
OOT010523,01-09-2022,36,79000,15,0.1185,1,0.7337,0,693,2,8,0
OOT010524,01-09-2022,36,66000,18,0.1496,1,0.8468,30,749,0,5,0
OOT010525,01-09-2022,61,32000,10,0.747,1,1.053,0,627,1,9,1
OOT010526,01-09-2022,26,45000,60,0.5416,0,1.2209,0,657,2,4,0
OOT010527,01-09-2022,63,16000,11,0.6082,0,0.4943,0,640,1,6,0
OOT010528,01-09-2022,57,30000,22,0.8236,0,1.1843,90,625,4,10,0
OOT010529,01-09-2022,33,86000,46,0.5119,0,0.8564,60,715,1,11,0
OOT010530,01-09-2022,56,57000,21,0.7478,2,0.727,0,673,2,11,1
OOT010531,01-09-2022,53,42000,38,0.863,1,1.5626,0,770,1,2,0
OOT010532,01-09-2022,48,18000,34,0.5874,0,0.7335,0,563,4,6,0
OOT010533,01-09-2022,57,66000,21,0.1144,1,1.1017,90,686,4,6,1
OOT010534,01-09-2022,61,143000,36,0.1598,0,1.0807,60,755,3,9,0
OOT010535,01-09-2022,34,50000,41,0.4331,1,1.3371,30,705,0,11,0
OOT010536,01-09-2022,47,34000,56,0.4963,0,0.8224,0,559,3,13,0
OOT010537,01-09-2022,50,92000,65,0.6258,0,0.7722,0,515,4,5,0
OOT010538,01-09-2022,55,33000,38,0.4011,0,0.5468,0,639,1,4,1
OOT010539,01-09-2022,46,65000,46,0.2665,0,1.0374,60,588,0,12,0
OOT010540,01-09-2022,24,50000,67,0.338,1,0.838,0,680,0,14,0
OOT010541,01-09-2022,36,19000,34,0.6384,1,0.4216,0,609,1,12,0
OOT010542,01-09-2022,49,41000,34,0.1338,1,0.6604,60,683,1,15,0
OOT010543,01-09-2022,49,39000,66,0.4548,2,1.0216,0,686,3,13,0
OOT010544,01-09-2022,28,54000,35,0.3169,0,1.245,0,683,2,9,0
OOT010545,01-09-2022,36,85000,30,0.5752,1,1.4905,0,678,1,15,0
OOT010546,01-09-2022,50,44000,59,0.1985,0,0.6613,30,660,1,14,0
OOT010547,01-09-2022,49,42000,52,0.672,2,0.7528,0,597,2,8,0
OOT010548,01-09-2022,30,62000,11,0.4483,2,1.8922,0,617,2,13,0
OOT010549,01-09-2022,63,67000,31,0.2676,1,0.4369,30,627,3,5,0
OOT010550,01-09-2022,55,60000,33,0.3642,0,2.0581,0,744,1,11,0
OOT010551,01-09-2022,54,36000,37,0.2793,0,0.7411,30,721,2,2,0
OOT010552,01-09-2022,25,231000,64,0.5405,1,1.7863,0,695,0,13,0
OOT010553,01-09-2022,38,29000,40,0.6197,2,0.6405,0,733,2,12,0
OOT010554,01-09-2022,29,48000,13,0.4374,1,0.9804,60,577,0,14,0
OOT010555,01-09-2022,29,63000,42,0.448,0,1.3461,0,740,0,13,0
OOT010556,01-09-2022,55,35000,51,0.1902,0,0.9397,0,653,2,4,0
OOT010557,01-09-2022,58,32000,19,0.7336,0,1.1418,180,710,2,4,0
OOT010558,01-09-2022,50,73000,54,0.5895,1,0.6267,0,742,3,7,0
OOT010559,01-09-2022,44,44000,50,0.1938,4,1.7069,90,700,0,14,0
OOT010560,01-09-2022,48,46000,54,0.6152,1,0.5114,0,726,4,5,0
OOT010561,01-09-2022,26,80000,20,0.5477,1,0.4352,0,691,2,13,0
OOT010562,01-09-2022,37,34000,49,0.3203,0,0.6769,0,728,2,4,0
OOT010563,01-09-2022,28,47000,36,0.26,0,1.4534,0,629,2,13,0
OOT010564,01-09-2022,50,29000,56,0.2788,0,0.3909,0,566,3,10,0
OOT010565,01-09-2022,48,40000,29,0.6449,0,1.2172,0,652,2,13,0
OOT010566,01-09-2022,47,60000,12,0.2431,2,1.5556,0,613,1,4,0
OOT010567,01-09-2022,32,35000,35,0.766,0,0.7727,0,683,0,11,0
OOT010568,01-09-2022,25,71000,24,0.4411,0,0.858,0,615,4,8,0
OOT010569,01-09-2022,55,63000,26,0.3527,1,1.309,0,653,3,11,0
OOT010570,01-09-2022,57,62000,71,0.5226,0,0.3658,90,681,0,15,0
OOT010571,01-09-2022,27,66000,15,0.4279,1,1.4875,0,757,2,6,0
OOT010572,01-09-2022,36,40000,21,0.4364,3,1.0136,0,601,3,2,0
OOT010573,01-09-2022,25,70000,29,0.4836,0,1.955,30,556,1,11,0
OOT010574,01-09-2022,39,47000,40,0.4422,0,0.7874,0,682,3,17,0
OOT010575,01-09-2022,38,55000,52,0.1233,0,0.7556,0,704,2,12,0
OOT010576,01-09-2022,35,94000,13,0.3122,0,0.7035,0,735,3,4,0
OOT010577,01-09-2022,34,73000,58,0.45,1,0.4216,30,559,3,8,0
OOT010578,01-09-2022,61,82000,8,0.3514,1,0.5899,0,738,4,11,0
OOT010579,01-09-2022,38,68000,28,0.7414,1,0.7553,30,567,3,5,0
OOT010580,01-09-2022,46,88000,17,0.8467,1,1.152,0,759,0,4,0
OOT010581,01-09-2022,54,37000,64,0.5849,1,0.4443,0,646,3,5,1
OOT010582,01-09-2022,41,54000,71,0.7584,1,0.6857,0,707,0,14,0
OOT010583,01-09-2022,63,31000,20,0.455,0,0.5536,0,752,0,9,0
OOT010584,01-09-2022,33,75000,53,0.5668,3,1.3501,0,689,1,12,0
OOT010585,01-09-2022,39,37000,64,0.5707,3,0.9451,0,732,2,10,0
OOT010586,01-09-2022,60,83000,22,0.5205,0,0.543,0,670,1,16,0
OOT010587,01-09-2022,57,35000,6,0.615,2,1.0536,0,666,2,16,1
OOT010588,01-09-2022,64,60000,18,0.4768,2,0.5272,0,619,0,16,0
OOT010589,01-09-2022,26,44000,32,0.9311,2,0.5459,0,641,3,12,1
OOT010590,01-09-2022,45,32000,59,0.5273,1,0.9786,0,766,1,3,0
OOT010591,01-09-2022,41,43000,54,0.1899,0,0.818,0,643,2,2,0
OOT010592,01-09-2022,32,30000,61,0.8696,0,1.656,0,584,2,6,0
OOT010593,01-09-2022,50,31000,19,0.2554,0,0.8001,0,500,2,12,0
OOT010594,01-09-2022,51,91000,19,0.4018,6,1.31,0,737,1,6,0
OOT010595,01-09-2022,35,59000,44,0.5304,1,0.9054,0,504,3,16,0
OOT010596,01-09-2022,54,61000,70,0.5056,1,0.4531,0,646,2,15,0
OOT010597,01-09-2022,37,58000,45,0.3909,0,0.4965,0,638,1,2,0
OOT010598,01-09-2022,39,74000,32,0.4176,1,0.8251,0,599,2,8,0
OOT010599,01-09-2022,55,100000,40,0.4525,1,1.1982,0,598,1,14,0
OOT010600,01-09-2022,42,74000,64,0.1509,1,0.5913,0,642,2,11,0
OOT010601,01-09-2022,60,136000,31,0.3954,1,0.9062,0,704,0,16,0
OOT010602,01-09-2022,56,56000,12,0.6682,1,0.5216,0,598,2,2,0
OOT010603,01-09-2022,58,75000,70,0.2634,0,1.0165,0,638,1,5,0
OOT010604,01-09-2022,58,44000,17,0.4918,3,1.2408,30,719,1,12,0
OOT010605,01-09-2022,42,91000,55,0.5245,1,0.9565,30,693,2,9,0
OOT010606,01-09-2022,45,98000,21,0.5587,2,1.1763,60,705,0,9,0
OOT010607,01-09-2022,32,27000,34,0.3104,1,1.9388,60,642,5,2,0
OOT010608,01-09-2022,56,67000,20,0.4506,0,1.0933,0,696,2,4,0
OOT010609,01-09-2022,26,60000,51,0.5047,0,0.9988,90,758,3,7,0
OOT010610,01-09-2022,41,80000,10,0.2162,0,1.1689,0,754,5,5,0
OOT010611,01-09-2022,62,86000,46,0.2589,1,0.5086,0,697,1,12,1
OOT010612,01-09-2022,56,43000,28,0.553,1,0.6239,30,608,1,11,0
OOT010613,01-09-2022,61,92000,22,0.6967,1,1.7237,0,680,2,4,0
OOT010614,01-09-2022,52,51000,40,0.5886,1,1.9147,60,598,3,3,0
OOT010615,01-09-2022,44,50000,36,0.1953,1,1.1186,30,587,1,14,0
OOT010616,01-09-2022,49,34000,14,0.2878,0,0.8508,0,595,0,14,0
OOT010617,01-09-2022,45,70000,59,0.5458,0,1.2776,0,690,2,16,0
OOT010618,01-09-2022,47,84000,23,0.8738,1,0.8332,180,588,1,12,1
OOT010619,01-09-2022,45,64000,17,0.6104,1,1.2061,0,737,1,9,0
OOT010620,01-09-2022,53,62000,61,0.4945,1,0.5938,0,707,8,17,0
OOT010621,01-09-2022,51,22000,55,0.5403,0,0.592,0,613,2,6,0
OOT010622,01-09-2022,43,22000,71,0.3443,0,1.0071,0,680,2,16,0
OOT010623,01-09-2022,32,34000,56,0.4203,1,1.4405,0,677,1,11,0
OOT010624,01-09-2022,55,56000,44,0.6151,1,0.9645,0,850,0,8,0
OOT010625,01-09-2022,45,39000,31,0.648,1,0.9586,30,578,4,10,0
OOT010626,01-09-2022,55,47000,11,0.2909,1,0.7133,60,579,1,12,0
OOT010627,01-09-2022,54,69000,67,0.3506,0,0.7785,30,619,1,15,0
OOT010628,01-09-2022,35,50000,21,0.7857,0,0.983,0,700,1,10,0
OOT010629,01-09-2022,51,36000,67,0.8881,1,0.4974,0,666,1,4,0
OOT010630,01-09-2022,47,70000,44,0.6659,2,1.4445,0,555,2,14,0
OOT010631,01-09-2022,41,81000,58,0.6837,0,0.6381,30,751,2,8,0
OOT010632,01-09-2022,56,65000,67,0.4498,1,1.1847,30,702,2,7,0
OOT010633,01-09-2022,53,27000,58,0.1424,3,1.2095,0,680,1,14,0
OOT010634,01-09-2022,36,25000,67,0.1343,0,0.5824,30,687,1,6,0
OOT010635,01-09-2022,48,28000,33,0.5594,2,1.1346,0,614,0,17,0
OOT010636,01-09-2022,30,28000,7,0.5776,0,0.6161,60,693,2,8,0
OOT010637,01-09-2022,26,41000,11,0.5193,1,1.309,0,674,0,10,0
OOT010638,01-09-2022,35,19000,23,0.32,1,1.2566,180,620,3,9,1
OOT010639,01-09-2022,58,67000,38,0.6647,2,0.7934,0,676,0,7,0
OOT010640,01-09-2022,46,23000,27,0.2362,0,0.7784,90,570,2,13,0
OOT010641,01-09-2022,62,37000,18,0.5174,0,0.8911,30,701,0,6,0
OOT010642,01-09-2022,24,65000,43,0.4138,0,0.7439,0,689,3,12,0
OOT010643,01-09-2022,41,43000,26,0.3971,1,0.8274,0,683,1,15,0
OOT010644,01-09-2022,53,72000,9,0.5725,0,1.8361,0,633,3,2,0
OOT010645,01-09-2022,32,45000,71,0.3181,3,1.1838,0,695,2,2,0
OOT010646,01-09-2022,62,80000,15,0.7808,1,0.4196,0,645,2,10,0
OOT010647,01-09-2022,50,58000,27,0.5544,2,1.5394,0,646,1,15,0
OOT010648,01-09-2022,54,79000,42,0.1613,0,0.7874,0,679,2,12,0
OOT010649,01-09-2022,25,48000,36,0.3556,4,1.8204,0,645,0,13,0
OOT010650,01-09-2022,27,50000,54,0.6054,1,0.4356,0,692,2,2,0
OOT010651,01-09-2022,39,27000,42,0.7103,1,0.7331,30,712,2,6,0
OOT010652,01-09-2022,57,32000,38,0.3251,3,0.6118,90,674,2,17,0
OOT010653,01-09-2022,45,31000,57,0.6516,1,1.4746,60,624,6,9,0
OOT010654,01-09-2022,54,112000,14,0.3433,1,1.0869,0,581,4,11,0
OOT010655,01-09-2022,52,33000,65,0.54,1,0.4193,0,688,2,6,0
OOT010656,01-09-2022,42,69000,72,0.8356,1,1.2237,60,620,1,11,0
OOT010657,01-09-2022,60,36000,51,0.2716,0,0.6246,0,680,2,16,0
OOT010658,01-09-2022,43,65000,47,0.4934,2,2.0353,0,575,1,17,0
OOT010659,01-09-2022,24,25000,55,0.8237,1,0.8575,0,561,1,5,0
OOT010660,01-09-2022,61,72000,22,0.571,0,0.631,0,548,0,4,0
OOT010661,01-09-2022,34,68000,37,0.4468,1,0.6844,0,641,1,10,0
OOT010662,01-09-2022,24,55000,22,0.459,4,0.4775,30,673,3,17,0
OOT010663,01-09-2022,52,33000,36,0.6537,0,1.0866,30,773,3,8,1
OOT010664,01-09-2022,46,39000,71,0.6797,1,0.5863,0,621,3,10,0
OOT010665,01-09-2022,51,60000,38,0.4241,1,2.1912,0,711,1,16,0
OOT010666,01-09-2022,31,15000,71,0.4695,1,0.643,0,500,1,12,0
OOT010667,01-09-2022,31,70000,58,0.2019,0,1.3785,0,782,0,16,0
OOT010668,01-09-2022,52,44000,15,0.4234,2,0.7321,0,672,2,13,0
OOT010669,01-09-2022,39,44000,30,0.3652,0,1.4141,0,683,1,13,0
OOT010670,01-09-2022,57,66000,62,0.5508,1,0.7371,0,732,2,5,0
OOT010671,01-09-2022,56,28000,65,0.5116,1,1.1565,0,622,1,6,0
OOT010672,01-09-2022,47,58000,7,0.5833,0,1.1493,0,636,2,2,0
OOT010673,01-09-2022,45,59000,72,0.6422,0,0.6428,0,822,0,2,0
OOT010674,01-09-2022,25,25000,24,0.8617,0,0.653,0,710,2,3,0
OOT010675,01-09-2022,42,56000,38,0.3083,2,0.7598,0,587,3,10,0
OOT010676,01-09-2022,29,45000,59,0.3458,0,0.7683,0,519,1,8,0
OOT010677,01-09-2022,41,94000,48,0.3054,1,1.867,60,557,2,9,0
OOT010678,01-09-2022,53,44000,46,0.5115,1,1.396,30,676,0,6,0
OOT010679,01-09-2022,42,52000,58,0.8003,2,0.8037,0,601,0,10,0
OOT010680,01-09-2022,42,48000,62,0.7233,2,1.0939,0,712,2,15,0
OOT010681,01-09-2022,59,43000,54,0.4701,1,0.7717,0,581,0,1,0
OOT010682,01-09-2022,24,48000,41,0.2491,0,1.2485,0,582,2,6,0
OOT010683,01-09-2022,55,33000,13,0.5724,0,0.7596,0,577,1,11,0
OOT010684,01-09-2022,26,58000,34,0.5766,1,1.7037,0,664,1,15,0
OOT010685,01-09-2022,55,82000,42,0.4661,0,0.9988,0,607,0,4,0
OOT010686,01-09-2022,41,36000,42,0.5162,0,1.0246,0,631,3,16,0
OOT010687,01-09-2022,64,32000,32,0.1027,2,1.4964,0,639,2,7,0
OOT010688,01-09-2022,44,33000,16,0.2199,0,1.5567,0,686,2,2,0
OOT010689,01-09-2022,40,89000,42,0.867,3,0.5741,0,703,1,7,0
OOT010690,01-09-2022,49,56000,42,0.5525,0,2.183,0,658,1,10,0
OOT010691,01-09-2022,54,62000,30,0.4926,1,0.5228,0,603,5,11,0
OOT010692,01-09-2022,24,63000,71,0.6775,1,1.2426,0,705,0,4,0
OOT010693,01-09-2022,25,66000,19,0.7101,1,1.7306,0,619,3,13,0
OOT010694,01-09-2022,36,160000,24,0.3649,0,0.9284,0,717,4,15,0
OOT010695,01-09-2022,64,120000,60,0.4904,2,0.9794,0,515,3,6,0
OOT010696,01-09-2022,45,24000,9,0.4383,1,1.2186,0,579,2,6,0
OOT010697,01-09-2022,58,67000,64,0.2715,0,1.312,60,670,2,6,0
OOT010698,01-09-2022,38,117000,49,0.5547,1,0.9152,0,754,4,10,0
OOT010699,01-09-2022,58,148000,56,0.369,0,0.964,0,614,3,12,0
OOT010700,01-09-2022,36,73000,35,0.5807,0,1.5855,0,715,2,2,0
OOT010701,01-09-2022,41,91000,52,0.6995,1,1.0169,0,579,3,11,0
OOT010702,01-09-2022,56,26000,18,0.4934,1,0.991,0,672,1,14,0
OOT010703,01-09-2022,58,22000,28,0.6049,1,0.6862,0,617,1,14,0
OOT010704,01-09-2022,25,47000,53,0.4564,1,0.8547,0,697,2,12,1
OOT010705,01-09-2022,25,31000,51,0.6338,2,1.0513,0,726,1,10,0
OOT010706,01-09-2022,57,43000,25,0.8822,2,1.1715,180,565,2,4,1
OOT010707,01-09-2022,29,39000,35,0.6281,1,1.2374,0,714,2,8,0
OOT010708,01-09-2022,49,40000,72,0.6314,2,1.6024,0,609,1,8,0
OOT010709,01-09-2022,42,27000,58,0.6123,0,0.5346,0,649,0,4,0
OOT010710,01-09-2022,42,19000,8,0.2277,0,1.0719,0,665,1,15,0
OOT010711,01-09-2022,26,66000,12,0.2411,0,1.2176,0,673,2,6,0
OOT010712,01-09-2022,32,24000,49,0.6709,1,0.9952,0,627,0,16,0
OOT010713,01-09-2022,33,27000,18,0.4673,3,0.713,0,662,3,5,0
OOT010714,01-09-2022,56,21000,15,0.55,1,0.9985,0,581,2,15,0
OOT010715,01-09-2022,48,44000,72,0.5165,2,0.8271,0,572,2,1,0
OOT010716,01-09-2022,62,65000,64,0.5777,1,1.1065,0,719,1,8,0
OOT010717,01-09-2022,52,104000,9,0.465,0,1.642,0,626,1,6,0
OOT010718,01-09-2022,35,47000,59,0.5277,2,1.0727,0,567,0,13,0
OOT010719,01-09-2022,35,136000,62,0.5186,0,1.3596,0,706,3,12,0
OOT010720,01-09-2022,36,71000,8,0.1173,0,1.7905,0,627,2,6,0
OOT010721,01-09-2022,48,27000,66,0.4548,0,0.5968,0,677,2,2,0
OOT010722,01-09-2022,46,42000,16,0.2651,2,0.934,0,782,1,6,0
OOT010723,01-09-2022,48,56000,51,0.6404,1,0.6157,0,749,1,14,0
OOT010724,01-09-2022,44,36000,65,0.4113,1,0.9986,30,686,1,7,0
OOT010725,01-09-2022,29,60000,50,0.1976,2,1.7147,0,556,2,1,0
OOT010726,01-09-2022,64,139000,46,0.6955,1,0.8436,0,678,0,12,0
OOT010727,01-09-2022,44,106000,36,0.5117,0,0.8511,0,671,5,1,0
OOT010728,01-09-2022,48,24000,60,0.5229,0,0.9205,0,662,1,5,0
OOT010729,01-09-2022,37,78000,17,0.345,1,0.8045,0,628,1,2,0
OOT010730,01-09-2022,45,30000,19,0.565,0,1.0262,0,622,0,14,0
OOT010731,01-09-2022,39,108000,26,0.5549,1,0.7535,30,708,2,12,0
OOT010732,01-09-2022,47,22000,21,0.5688,1,0.8657,0,629,3,3,0
OOT010733,01-09-2022,32,116000,23,0.1493,1,0.9776,0,594,2,5,0
OOT010734,01-09-2022,26,110000,45,0.6141,2,0.7646,180,611,1,13,1
OOT010735,01-09-2022,54,39000,25,0.4828,2,2.0216,0,576,2,3,0
OOT010736,01-09-2022,38,54000,64,0.3396,0,1.2413,0,639,0,7,0
OOT010737,01-09-2022,64,55000,50,0.4521,0,1.9603,0,686,3,5,0
OOT010738,01-09-2022,51,56000,29,0.4708,0,1.756,30,642,2,1,0
OOT010739,01-09-2022,38,66000,23,0.5206,2,0.5901,0,698,4,7,1
OOT010740,01-09-2022,37,89000,15,0.494,0,0.7049,0,595,3,4,0
OOT010741,01-09-2022,36,48000,13,0.5768,1,1.2228,30,837,1,6,0
OOT010742,01-09-2022,64,55000,13,0.7191,0,1.0581,0,605,3,13,0
OOT010743,01-09-2022,57,109000,62,0.3091,0,1.1463,0,702,2,8,0
OOT010744,01-09-2022,47,45000,20,0.5453,0,1.4282,180,692,1,10,0
OOT010745,01-09-2022,39,63000,17,0.488,0,1.3007,30,757,1,6,0
OOT010746,01-09-2022,59,70000,8,0.4211,0,1.4817,0,624,5,15,0
OOT010747,01-09-2022,45,46000,43,0.5377,2,0.9003,0,655,3,15,1
OOT010748,01-09-2022,51,44000,48,0.1521,3,1.308,0,722,1,9,0
OOT010749,01-09-2022,49,54000,70,0.8559,0,1.2469,0,703,2,9,0
OOT010750,01-09-2022,50,47000,49,0.2227,0,0.8384,0,691,1,10,0
OOT010751,01-09-2022,24,39000,10,0.1456,0,0.7155,0,513,1,9,0
OOT010752,01-09-2022,36,32000,56,0.2468,0,0.2488,0,540,2,12,0
OOT010753,01-09-2022,45,42000,59,0.1996,1,1.1383,0,555,3,8,0
OOT010754,01-09-2022,61,59000,50,0.3733,1,1.8693,0,626,4,12,0
OOT010755,01-09-2022,27,75000,14,0.3288,0,0.9505,0,536,1,4,0
OOT010756,01-09-2022,24,44000,53,0.4697,1,1.2123,0,721,3,3,0
OOT010757,01-09-2022,56,76000,59,0.4615,0,1.0615,0,559,2,9,0
OOT010758,01-09-2022,48,142000,37,0.3639,1,0.6452,30,647,0,9,1
OOT010759,01-09-2022,25,69000,28,0.3963,0,1.0495,0,574,0,16,0
OOT010760,01-09-2022,54,106000,25,0.2685,0,1.5654,0,732,2,6,0
OOT010761,01-09-2022,27,53000,51,0.8552,1,0.732,0,608,6,11,0
OOT010762,01-09-2022,32,62000,49,0.2796,1,0.6409,60,635,2,15,0
OOT010763,01-09-2022,26,78000,17,0.1715,1,0.4485,0,674,3,12,0
OOT010764,01-09-2022,64,43000,29,0.2404,0,0.579,0,650,1,15,0
OOT010765,01-09-2022,51,117000,46,0.4914,0,1.2173,0,625,2,1,0
OOT010766,01-09-2022,33,26000,53,0.4276,3,1.094,0,636,3,1,0
OOT010767,01-09-2022,26,86000,42,0.1581,0,0.9447,0,658,1,2,0
OOT010768,01-09-2022,37,59000,37,0.5659,2,0.6342,0,707,1,6,0
OOT010769,01-09-2022,28,64000,43,0.4184,0,0.8152,0,625,1,10,0
OOT010770,01-09-2022,63,78000,39,0.5921,0,0.5002,30,704,0,12,0
OOT010771,01-09-2022,60,31000,34,0.4571,1,0.9519,0,710,1,8,0
OOT010772,01-09-2022,32,26000,7,0.2332,1,0.6559,0,561,3,11,0
OOT010773,01-09-2022,55,46000,18,0.4558,0,1.1089,0,604,5,17,0
OOT010774,01-09-2022,45,26000,33,0.3293,1,1.751,0,593,2,14,0
OOT010775,01-09-2022,63,42000,58,0.9852,0,1.0837,180,619,2,6,0
OOT010776,01-09-2022,31,47000,23,0.3748,2,1.6129,0,684,1,17,0
OOT010777,01-09-2022,43,25000,27,0.2709,0,0.6802,0,578,1,10,0
OOT010778,01-09-2022,30,43000,54,0.1549,0,0.6081,0,625,3,11,0
OOT010779,01-09-2022,36,38000,33,0.4981,2,0.7158,0,560,4,13,0
OOT010780,01-09-2022,61,43000,54,0.2607,0,1.0724,0,752,2,17,0
OOT010781,01-09-2022,37,85000,26,0.3861,1,0.9014,0,718,2,13,0
OOT010782,01-09-2022,43,66000,38,0.321,2,1.0021,90,605,1,3,0
OOT010783,01-09-2022,62,84000,8,0.2931,2,0.375,60,683,4,8,0
OOT010784,01-09-2022,32,66000,49,0.3911,0,0.6685,0,706,3,9,0
OOT010785,01-09-2022,55,29000,63,0.7477,1,1.0969,0,675,2,2,0
OOT010786,01-09-2022,39,108000,44,0.5279,1,0.6289,0,659,1,8,0
OOT010787,01-09-2022,43,41000,25,0.3631,1,2.3538,0,561,1,15,0
OOT010788,01-09-2022,47,192000,35,0.9471,0,0.7742,0,573,6,14,0
OOT010789,01-09-2022,53,42000,45,0.2655,3,0.9147,0,678,1,9,0
OOT010790,01-09-2022,37,42000,40,0.2109,1,1.0461,0,651,7,11,0
OOT010791,01-09-2022,27,69000,55,0.5137,1,1.5587,0,717,6,16,0
OOT010792,01-09-2022,28,75000,41,0.4427,0,0.7092,0,736,5,14,0
OOT010793,01-09-2022,51,53000,56,0.9247,0,0.8278,0,655,1,16,0
OOT010794,01-09-2022,62,27000,60,0.2166,0,0.6828,0,652,3,10,0
OOT010795,01-09-2022,45,37000,13,0.2849,2,0.5872,30,641,3,7,0
OOT010796,01-09-2022,61,97000,50,0.5374,2,0.9508,0,610,3,14,0
OOT010797,01-09-2022,33,49000,37,0.4533,0,1.1096,0,631,2,11,0
OOT010798,01-09-2022,29,45000,54,0.7339,0,0.8665,30,664,4,17,0
OOT010799,01-09-2022,42,15000,10,0.1034,1,1.1258,60,781,2,10,0
OOT010800,01-09-2022,61,88000,40,0.7727,1,2.1347,0,505,2,4,0
OOT010801,01-09-2022,32,91000,67,0.5369,1,1.4135,60,685,1,11,0
OOT010802,01-09-2022,44,53000,6,0.335,1,0.9396,0,594,3,16,0
OOT010803,01-09-2022,36,45000,62,0.1528,1,0.6896,0,597,0,6,0
OOT010804,01-09-2022,27,37000,67,0.5433,0,0.6731,0,706,2,4,0
OOT010805,01-09-2022,34,103000,43,0.8659,2,0.5275,0,600,3,13,1
OOT010806,01-09-2022,35,66000,33,0.5634,0,0.9726,0,692,2,4,0
OOT010807,01-09-2022,51,20000,18,0.3543,0,1.2459,0,702,0,14,0
OOT010808,01-09-2022,62,44000,63,0.5466,0,1.1074,0,850,0,5,0
OOT010809,01-09-2022,25,33000,32,0.236,2,1.6831,0,638,0,5,0
OOT010810,01-09-2022,46,29000,70,0.4085,3,1.4904,0,572,2,16,0
OOT010811,01-09-2022,37,83000,67,0.7938,3,1.074,60,702,3,16,0
OOT010812,01-09-2022,45,26000,34,0.5181,0,1.4798,0,694,1,5,0
OOT010813,01-09-2022,56,35000,8,0.5629,1,0.9871,90,638,3,6,0
OOT010814,01-09-2022,40,30000,33,0.5151,1,0.9511,0,710,1,7,0
OOT010815,01-09-2022,49,20000,26,0.2433,4,0.9446,0,637,0,13,0
OOT010816,01-09-2022,28,62000,43,0.4928,0,1.0545,0,776,2,7,0
OOT010817,01-09-2022,30,16000,16,0.5155,1,0.9753,0,678,2,12,0
OOT010818,01-09-2022,24,55000,52,0.5658,1,0.8521,0,712,5,10,0
OOT010819,01-09-2022,32,16000,23,0.1499,2,0.7189,30,644,2,9,0
OOT010820,01-09-2022,33,74000,50,0.4713,2,0.6604,90,546,2,2,0
OOT010821,01-09-2022,42,22000,7,0.4589,0,1.1846,0,594,0,12,0
OOT010822,01-09-2022,36,32000,17,0.6472,1,1.8717,0,628,4,17,0
OOT010823,01-09-2022,41,54000,39,0.2737,3,0.6877,30,676,3,4,1
OOT010824,01-09-2022,55,60000,7,0.6151,0,0.767,0,671,0,8,1
OOT010825,01-09-2022,32,27000,22,0.2804,0,1.0203,0,614,3,12,0
OOT010826,01-09-2022,64,75000,33,0.7088,1,1.7058,0,570,2,2,0
OOT010827,01-09-2022,57,31000,70,0.4307,0,1.669,30,711,3,2,0
OOT010828,01-09-2022,24,159000,58,0.6758,2,1.2966,0,629,1,11,0
OOT010829,01-09-2022,34,61000,9,0.3754,1,0.8912,0,611,3,7,0
OOT010830,01-09-2022,46,46000,49,0.4571,3,0.6807,60,583,1,5,0
OOT010831,01-09-2022,57,105000,6,0.4679,1,0.6563,60,712,1,2,0
OOT010832,01-09-2022,30,72000,32,0.5477,0,0.8696,0,548,5,3,0
OOT010833,01-09-2022,61,25000,53,0.4317,1,0.7356,0,731,1,6,1
OOT010834,01-09-2022,45,37000,24,0.4916,2,0.8305,0,620,0,4,0
OOT010835,01-09-2022,26,56000,31,0.6982,2,0.8204,0,653,1,16,1
OOT010836,01-09-2022,50,15000,44,0.3714,1,1.1457,0,759,2,3,0
OOT010837,01-09-2022,55,42000,63,0.6496,0,1.7091,0,701,2,9,0
OOT010838,01-09-2022,47,41000,9,0.4897,2,0.9781,0,668,3,7,0
OOT010839,01-09-2022,64,45000,55,0.4056,0,2.492,0,722,5,3,0
OOT010840,01-09-2022,62,64000,31,0.296,1,1.368,30,624,1,4,0
OOT010841,01-09-2022,56,49000,14,0.3749,2,1.7783,0,713,0,10,0
OOT010842,01-09-2022,59,65000,38,0.5577,2,1.3645,0,654,2,1,0
OOT010843,01-09-2022,40,44000,70,0.4504,0,0.8676,0,681,2,8,0
OOT010844,01-09-2022,47,28000,63,0.4414,4,0.7212,0,524,3,4,0
OOT010845,01-09-2022,42,28000,49,0.5889,1,0.5515,0,731,2,5,0
OOT010846,01-09-2022,34,16000,17,0.478,0,0.695,0,670,5,12,0
OOT010847,01-09-2022,40,29000,36,0.4854,1,2.1646,0,690,2,10,0
OOT010848,01-09-2022,56,34000,44,0.3753,0,0.9371,0,795,3,15,0
OOT010849,01-09-2022,31,39000,10,0.1966,0,0.7401,0,775,4,3,0
OOT010850,01-09-2022,63,49000,28,0.4688,1,0.7572,0,683,2,10,0
OOT010851,01-09-2022,59,114000,43,0.4859,0,0.8322,0,612,3,10,0
OOT010852,01-09-2022,47,52000,56,0.5667,1,2.3911,90,808,1,14,0
